date,Temperature,Dew.Point,humid,rain,wind_speed,pollen_count,month,year,pollen_level,season,pollen_cat,respiratory_visits,immunity_visits,wellness_visits,revenue
2018-11-26,20.2,14.2,69.62,0.0,42.5,29,11,2018,3.40119738166216,In season,Very high,12.940723066212607,29.264439130090008,5.223468312903957,4897.2081459868305
2018-11-27,16.8,10.3,67.83,2.36,40.7,5,11,2018,1.79175946922805,In season,Moderate,10.546157926009087,28.541582859688717,5.2264240115934175,4537.811158017435
2018-11-28,15.9,6.1,53.43,0.4,46.4,8,11,2018,2.19722457733622,In season,High,18.67858117118507,23.423014783218928,4.985813213362153,4982.596275933073
2018-11-29,19.5,7.5,49.54,0.0,31.7,23,11,2018,3.17805383034795,In season,Very high,13.064957812855765,24.526867453373036,6.626173931693075,4550.575597415442
2018-11-30,22.5,10.6,49.9,0.0,37.1,13,11,2018,2.63905732961526,In season,High,14.092610329437772,25.21674643372773,5.040568842671524,4616.033390319028
2018-12-01,21.3,13.3,62.03,0.0,27.7,34,12,2018,3.55534806148941,In season,Very high,9.68029512158289,26.24703247389583,6.644595432415176,4317.9062965727435
2018-12-02,19.8,13.1,67.03,0.0,27.7,4,12,2018,1.6094379124341,In season,Moderate,3.8514663287997406,28.187236773022413,5.61754760233071,3730.3034449446673
2018-12-03,18.0,12.1,70.23,9.44,24.1,5,12,2018,1.79175946922805,In season,Moderate,0.03151081108042464,27.789344134720707,4.024036700108381,3104.6386468103924
2018-12-04,17.6,9.9,62.38,0.0,31.7,5,12,2018,1.79175946922805,In season,Moderate,7.448766519095791,24.379929473348884,5.429685932213534,3766.219804203466
2018-12-05,19.0,12.7,68.02,2.51,27.7,0,12,2018,0.0,In season,Very low,1.6931950743904123,26.68181195724361,4.820891785637151,3257.0359475021824
2018-12-06,18.8,14.7,78.18,0.4,29.5,7,12,2018,2.07944154167984,In season,Moderate,4.079978971235949,30.70231356012635,6.0339027236823375,4042.5410504555357
2018-12-07,18.3,13.3,74.29,12.24,27.7,3,12,2018,1.38629436111989,In season,Moderate,0.2273787374250704,28.57154273750787,4.809592264325509,3269.2071033878365
2018-12-08,17.4,11.2,68.97,0.0,25.9,5,12,2018,1.79175946922805,In season,Moderate,6.576174614863198,27.118616067077955,6.925975100714616,4055.080568548549
2018-12-09,19.0,11.6,63.18,0.0,40.7,8,12,2018,2.19722457733622,In season,High,13.900217526832169,27.074320530989063,5.908924139646973,4848.172087490524
2018-12-10,22.0,11.3,53.29,0.0,25.9,4,12,2018,1.6094379124341,In season,Moderate,5.875719763506192,22.559945802561447,5.822404005241261,3426.873272296188
2018-12-11,22.8,13.2,58.35,0.0,22.3,8,12,2018,2.19722457733622,In season,High,7.501138849501281,23.95771018859698,6.655892137787583,3828.3790518228584
2018-12-12,20.5,13.3,65.69,0.8,29.5,8,12,2018,2.19722457733622,In season,High,8.443550543288032,25.544273920324077,6.963906934075863,4124.766011953041
2018-12-13,18.9,10.3,59.21,0.0,29.5,6,12,2018,1.94591014905531,In season,Moderate,8.961146555202923,23.972580621046475,5.979901248230348,3950.9877485874267
2018-12-14,20.4,11.7,58.4,0.0,40.7,3,12,2018,1.38629436111989,In season,Moderate,13.420273851725254,24.108498881160035,5.228799700450709,4439.586726359091
2018-12-15,21.6,12.8,58.55,0.0,44.6,2,12,2018,1.09861228866811,In season,Low,14.21084114491478,27.23837865962344,4.226030383887871,4767.221234063148
2018-12-16,23.7,15.5,62.34,0.0,31.7,2,12,2018,1.09861228866811,In season,Low,7.883689835893419,23.38522366979161,5.31395024296482,3709.681166723557
2018-12-17,23.9,16.4,64.9,0.0,25.9,2,12,2018,1.09861228866811,In season,Low,6.663122929556275,27.48430841198031,5.382787753352038,3978.628613012947
2018-12-18,21.2,15.9,72.83,4.52,37.1,9,12,2018,2.30258509299405,In season,High,10.724879458901913,31.402619276715413,6.107057452992297,4915.812058979155
2018-12-19,20.6,14.9,71.15,0.0,29.5,10,12,2018,2.39789527279837,In season,High,8.134865292408282,28.132383295620855,5.654853118861973,4241.810414160037
2018-12-20,21.8,14.5,65.43,0.0,37.1,10,12,2018,2.39789527279837,In season,High,10.030725867320587,24.415235494607245,6.687932972051428,4180.245291303309
2018-12-21,23.2,14.8,62.04,0.0,37.1,9,12,2018,2.30258509299405,In season,High,9.732573850066482,26.06842732563925,5.387016728729311,4205.712932870248
2018-12-22,23.4,16.2,66.83,0.0,31.7,8,12,2018,2.19722457733622,In season,High,7.935329370366806,27.301979006453415,5.942958833147058,4157.874131741123
2018-12-23,23.1,16.7,69.36,0.0,29.5,0,12,2018,0.0,In season,Very low,3.2253409516557228,26.5452821360853,7.183987443196889,3616.288123262968
2018-12-24,23.0,15.6,64.58,0.0,27.7,9,12,2018,2.30258509299405,In season,High,6.6887515712771695,25.705737927430107,6.341825213954967,3880.5699984126686
2018-12-25,21.9,16.2,71.46,0.0,29.5,0,12,2018,0.0,In season,Very low,5.236596120551997,30.22423423863602,5.939962458311435,4126.011954994756
2018-12-26,21.9,17.3,76.69,2.2,46.4,0,12,2018,0.0,In season,Very low,11.502945247197635,32.44491259476209,5.398055558064823,5056.689133785111
2018-12-27,19.7,12.5,65.14,1.2,27.7,3,12,2018,1.38629436111989,In season,Moderate,3.159945399099804,25.262523062746276,5.366768603285023,3334.787242429406
2018-12-28,20.7,10.0,51.81,0.0,35.3,4,12,2018,1.6094379124341,In season,Moderate,13.178400159854572,21.23588099648548,5.1493867470480525,4116.947058594941
2018-12-29,21.3,13.0,61.22,0.0,38.9,5,12,2018,1.79175946922805,In season,Moderate,11.556948740507135,25.963579218868276,5.458993134217101,4419.911221485052
2018-12-30,21.4,14.2,64.83,0.0,46.4,4,12,2018,1.6094379124341,In season,Moderate,13.599124746434567,27.912851864779473,6.7556658387443145,4963.63342314964
2018-12-31,23.7,13.9,57.39,0.0,33.5,4,12,2018,1.6094379124341,In season,Moderate,6.0836066800775255,25.242439024835978,5.7781117287077315,3716.5256423895194
2019-01-01,21.8,14.1,63.26,0.0,37.1,2,1,2019,1.09861228866811,In season,Low,10.916727642424044,26.085619944918808,4.900226930618769,4310.587466032268
2019-01-02,21.0,10.9,53.61,1.0,38.9,0,1,2019,0.0,In season,Very low,16.086377395004614,24.58679949043423,8.018169293059783,5030.49877988876
2019-01-03,23.1,11.8,51.2,0.0,27.7,0,1,2019,0.0,In season,Very low,11.101888821821804,24.452184848072275,6.569965191145163,4303.042358717457
2019-01-04,22.1,15.1,66.2,0.0,35.3,0,1,2019,0.0,In season,Very low,8.724355615120588,28.368601226933116,4.843056599486831,4271.2273244667285
2019-01-05,21.2,13.4,62.18,0.0,44.6,0,1,2019,0.0,In season,Very low,13.96068190945733,27.056293791203075,5.808151072759176,4845.5632940759215
2019-01-06,21.8,13.0,59.74,0.0,46.4,0,1,2019,0.0,In season,Very low,16.955161384112536,26.342219434736048,6.360886382828418,5177.712220193383
2019-01-07,21.2,14.0,65.7,0.0,44.6,0,1,2019,0.0,In season,Very low,12.662421841217563,27.741992238984157,7.954592093297377,4930.057212308314
2019-01-08,21.3,14.2,65.03,0.0,46.4,2,1,2019,1.09861228866811,In season,Low,15.706687849729196,29.605769094942573,5.141887541741131,5256.730454801052
2019-01-09,21.7,14.8,65.69,0.0,38.9,0,1,2019,0.0,In season,Very low,12.461120417577035,26.844223864858435,7.226040719355947,4757.840094143564
2019-01-10,19.8,13.4,67.22,0.0,37.1,2,1,2019,1.09861228866811,In season,Low,12.00639983582646,27.970267250799978,7.649486426972343,4849.75361953696
2019-01-11,19.5,13.1,69.0,3.42,50.0,0,1,2019,0.0,In season,Very low,15.02376888528007,29.761437482257303,5.62134569492543,5228.703670053374
2019-01-12,18.1,11.2,66.84,6.0,35.3,2,1,2019,1.09861228866811,In season,Low,7.236489374734546,27.01985896862616,5.972486381139767,4048.1635323219425
2019-01-13,20.3,13.7,67.42,0.0,31.7,4,1,2019,1.6094379124341,In season,Moderate,6.169026119865156,25.829041342539078,5.2136907526262295,3740.282528847825
2019-01-14,19.8,12.4,64.11,0.0,22.3,2,1,2019,1.09861228866811,In season,Low,2.14767946894021,25.890569404341203,6.046538858919695,3330.501585420521
2019-01-15,20.5,13.8,66.27,0.0,38.9,4,1,2019,1.6094379124341,In season,Moderate,10.976281662147711,27.77779523377354,6.213410025657069,4592.0061248876455
2019-01-16,23.9,14.3,56.9,0.0,24.1,7,1,2019,2.07944154167984,In season,Moderate,6.431048260224268,24.220288563323884,6.9096499980823705,3746.52664740589
2019-01-17,22.3,15.7,67.84,0.8,37.1,0,1,2019,0.0,In season,Very low,11.112376939349874,27.421679632273,7.340183471020447,4662.867873630921
2019-01-18,19.3,13.2,68.89,4.02,25.9,0,1,2019,0.0,In season,Very low,1.7612315739794822,28.721985558575653,5.501903935378353,3523.698659565371
2019-01-19,17.9,7.4,51.54,0.0,42.5,8,1,2019,2.19722457733622,In season,High,18.421032853439286,22.819871462545787,4.282674935774006,4835.125083529214
2019-01-20,20.9,9.4,51.0,0.0,35.3,3,1,2019,1.38629436111989,In season,Moderate,12.133314598436144,24.94444834082147,6.228755220723758,4448.743003552385
2019-01-21,21.4,12.8,62.15,0.0,27.7,3,1,2019,1.38629436111989,In season,Moderate,6.477949058477344,23.377836188206082,6.54353752996864,3638.620508235381
2019-01-22,21.0,12.6,61.79,0.8,20.5,3,1,2019,1.38629436111989,In season,Moderate,1.621182481278264,25.16872407746827,6.499417687685042,3231.367720515022
2019-01-23,19.3,11.5,61.97,0.0,35.3,0,1,2019,0.0,In season,Very low,6.619639609590586,26.691516819031946,5.923326752490956,3937.3745752533414
2019-01-24,19.8,10.9,57.19,0.9,51.8,2,1,2019,1.09861228866811,In season,Low,20.578068094541575,25.42233151847094,6.374752099663935,5521.581491165198
2019-01-25,20.4,11.8,58.67,0.0,50.0,0,1,2019,0.0,In season,Very low,19.371265845638646,27.110272725433216,7.765444808352248,5656.814758688139
2019-01-26,24.1,12.5,51.78,0.0,33.5,0,1,2019,0.0,In season,Very low,10.972008664322678,24.41942240371219,6.63173416896251,4289.1220136069405
2019-01-27,25.1,14.4,53.46,0.0,38.9,0,1,2019,0.0,In season,Very low,13.858486075837307,21.26781739277512,5.876631574996916,4259.930594377743
2019-01-28,26.5,12.9,45.68,0.0,22.3,3,1,2019,1.38629436111989,In season,Moderate,7.87790882655615,20.597293768988976,5.749802182904004,3465.062610717956
2019-01-29,22.1,15.3,66.89,0.0,38.9,2,1,2019,1.09861228866811,In season,Low,8.788181214670184,25.005075015603907,6.080147642322269,4041.5010587065944
2019-01-30,22.6,17.2,73.27,0.0,37.1,3,1,2019,1.38629436111989,Not in season,Moderate,8.192420983980558,28.59220223577215,7.8867399618306395,4473.249938601333
2019-01-31,23.3,15.4,62.3,0.0,46.4,5,1,2019,1.79175946922805,Not in season,Moderate,17.081397019432742,29.384999637881133,6.066699290473803,5473.603549357946
2019-02-01,25.4,14.0,50.78,0.0,33.5,0,2,2019,0.0,Not in season,Very low,9.712565865246125,21.885861559929538,6.413218357371512,3867.1515284122097
2019-02-02,22.3,16.4,69.75,12.8,29.5,0,2,2019,0.0,Not in season,Very low,2.400336898249943,26.46634404270923,5.9506991309559165,3410.730762537389
2019-02-03,20.0,16.9,82.93,3.01,20.5,0,2,2019,0.0,Not in season,Very low,0.0,30.691474725218384,7.531996059334184,3158.8424324363605
2019-02-04,21.3,15.2,70.18,0.0,40.7,14,2,2019,2.70805020110221,Not in season,High,12.433644973650292,31.885487605796264,8.392849956636894,5352.014153948613
2019-02-05,21.8,14.9,68.77,0.0,40.7,5,2,2019,1.79175946922805,Not in season,Moderate,11.692537776553776,26.602981303352763,6.883625751323608,4614.092723627618
2019-02-06,24.9,13.5,52.43,0.0,37.1,3,2,2019,1.38629436111989,Not in season,Moderate,10.731302276141736,22.237428106032784,6.515785605677645,4032.761932194498
2019-02-07,26.1,13.6,51.04,0.0,31.7,4,2,2019,1.6094379124341,Not in season,Moderate,12.509109031685757,24.358918019815547,6.469795535066455,4454.568528589161
2019-02-08,22.1,15.3,67.5,0.6,44.6,2,2,2019,1.09861228866811,Not in season,Low,12.578112634802926,30.97924281224528,4.048705913106474,4931.194270449397
2019-02-09,21.9,15.9,71.0,0.0,42.5,0,2,2019,0.0,Not in season,Very low,10.834621344478428,29.42588253085166,7.178163566177037,4816.9958997167405
2019-02-10,20.8,15.7,73.64,0.8,46.4,0,2,2019,0.0,Not in season,Very low,13.532853795846412,29.24513675696803,6.567179117888063,5073.830460629418
2019-02-11,22.0,15.3,66.92,0.0,40.7,0,2,2019,0.0,Not in season,Very low,13.688956024143074,30.66101220217099,6.861354752552945,5257.684323318503
2019-02-12,22.1,14.6,63.37,0.0,48.2,0,2,2019,0.0,Not in season,Very low,14.902267271532406,29.744330870099034,5.721550507808515,5220.429200218473
2019-02-13,22.1,13.5,60.28,0.0,48.2,2,2,2019,1.09861228866811,Not in season,Low,17.196519774771957,27.758736385314677,6.048555822915128,5323.340477337312
2019-02-14,25.8,11.4,44.59,0.0,28.7,2,2,2019,1.09861228866811,Not in season,Low,11.135224750495858,19.3121171812751,6.021987765389047,3749.1977094181366
2019-02-15,23.2,14.8,62.96,0.0,18.7,4,2,2019,1.6094379124341,Not in season,Moderate,2.9176584108947146,24.779164790994354,7.4546356859652585,3424.4063432840217
2019-02-16,21.5,16.4,74.43,0.0,31.7,2,2,2019,1.09861228866811,Not in season,Low,6.288662332915835,29.346567902746205,6.0542528652891265,4173.636499447651
2019-02-17,23.2,14.7,62.04,0.0,31.7,0,2,2019,0.0,Not in season,Very low,7.891458241375017,26.17902156553869,8.515673024002018,4246.130987439033
2019-02-18,23.1,15.2,63.51,0.0,29.5,5,2,2019,1.79175946922805,Not in season,Moderate,5.956614669026919,27.8442017257576,6.863875120907257,4048.3239425315705
2019-02-19,23.8,15.1,61.49,0.0,27.7,0,2,2019,0.0,Not in season,Very low,6.681215824569562,26.27230044936488,5.157330041896488,3841.5623472365546
2019-02-20,22.9,16.1,68.0,0.0,31.7,2,2,2019,1.09861228866811,Not in season,Low,5.701791482021589,26.31714870761829,6.304466408640263,3820.2871612956405
2019-02-21,22.5,15.7,67.27,0.0,40.7,2,2,2019,1.09861228866811,Not in season,Low,7.573974274758088,29.942795740023442,5.781337579735804,4365.663493352179
2019-02-22,24.2,15.0,59.04,0.0,22.3,0,2,2019,0.0,Not in season,Very low,4.9968397062365,24.317758568015787,4.238630232072195,3370.487040115734
2019-02-23,21.3,16.6,76.96,0.0,27.7,2,2,2019,1.09861228866811,Not in season,Low,4.8739022616292935,30.722478955030695,8.032483642006008,4299.714858259065
2019-02-24,22.1,16.5,73.7,0.0,29.5,2,2,2019,1.09861228866811,Not in season,Low,1.525601346687239,30.85984903113432,7.136155244112223,3839.949484244879
2019-02-25,22.1,15.7,71.68,0.0,16.6,4,2,2019,1.6094379124341,Not in season,Moderate,0.0,25.910103700583743,6.966220019791532,2856.6364447939086
2019-02-26,20.1,14.3,71.9,0.5,25.9,0,2,2019,0.0,Not in season,Very low,4.348731391507793,28.117009305552244,6.598416362191924,3861.422006511514
2019-02-27,18.5,11.0,63.61,0.0,22.3,0,2,2019,0.0,Not in season,Very low,6.514243204567546,24.67525453836894,5.050995133199782,3653.314249040982
2019-02-28,20.4,14.4,69.4,0.7,25.9,0,2,2019,0.0,Not in season,Very low,3.891190561513109,25.528568689561453,5.9493955623367825,3495.751381324661
2019-03-01,21.7,15.6,70.5,4.2,27.7,2,3,2019,1.09861228866811,Not in season,Low,2.4579955881562974,28.3760519731259,7.341780774784013,3719.907129874067
2019-03-02,21.5,16.4,73.89,0.2,20.5,3,3,2019,1.38629436111989,Not in season,Moderate,0.2276553383427391,31.290867861901305,5.4487799702174975,3592.307824408659
2019-03-03,21.7,16.2,73.3,0.0,27.7,0,3,2019,0.0,Not in season,Very low,6.252314628722278,26.551906706593094,3.9682306837491863,3722.926880805918
2019-03-04,20.1,15.6,76.45,10.01,29.5,0,3,2019,0.0,Not in season,Very low,0.4880537313131965,29.846263266740635,6.272893992219074,3545.0242938091733
2019-03-05,20.8,13.9,66.95,0.0,33.5,0,3,2019,0.0,Not in season,Very low,7.1612119900246185,28.20365152208973,6.358242445972461,4188.369986689724
2019-03-06,21.5,15.8,71.44,0.0,29.5,0,3,2019,0.0,Not in season,Very low,4.737884716726951,28.529693841987417,6.635563416414709,3952.360623519153
2019-03-07,18.4,13.7,74.78,3.5,44.6,0,3,2019,0.0,Not in season,Very low,9.864007087611931,30.758246336981113,7.228518643514536,4837.786975692707
2019-03-08,18.3,11.7,65.43,0.0,44.6,0,3,2019,0.0,Not in season,Very low,14.398005473992193,26.529940363865013,7.137605812231208,4951.763158244061
2019-03-09,18.9,14.4,75.44,0.0,48.2,0,3,2019,0.0,Not in season,Very low,16.44901768770434,31.731344091528193,6.758769805243921,5687.718116096854
2019-03-10,20.3,13.8,66.88,0.73,42.5,0,3,2019,0.0,Not in season,Very low,13.139618909674045,27.405883227580883,7.695531388086709,4932.985102965911
2019-03-11,18.0,14.7,81.98,19.62,44.6,0,3,2019,0.0,Not in season,Very low,4.639469746810568,30.42609395402574,4.981030219186685,3997.828182554777
2019-03-12,17.5,13.7,79.58,0.0,31.7,2,3,2019,1.09861228866811,Not in season,Low,4.556283096626684,32.51751066461647,7.00458181447739,4358.871583215041
2019-03-13,19.7,15.1,75.91,0.0,25.9,6,3,2019,1.94591014905531,Not in season,Moderate,0.6032137869550129,30.63306298381045,7.126538363336943,3705.815021882602
2019-03-14,22.7,15.7,66.67,0.0,27.7,0,3,2019,0.0,Not in season,Very low,6.840664665720738,26.832993172221297,5.26043771391976,3925.0140942221988
2019-03-15,24.6,15.7,60.07,0.0,24.1,1,3,2019,0.693147180559945,Not in season,Low,4.949244204480798,24.725889625846843,4.9971293913176105,3466.268618427789
2019-03-16,21.4,15.3,70.03,0.6,18.4,0,3,2019,0.0,Not in season,Very low,0.0,28.138181615258674,5.754057873524399,3243.3364069615063
2019-03-17,19.2,15.1,78.64,0.0,25.9,0,3,2019,0.0,Not in season,Very low,7.011661351767289,30.4512075881337,5.838458557484708,4353.596805624221
2019-03-18,21.7,16.9,75.64,0.0,29.5,0,3,2019,0.0,Not in season,Very low,5.0701293625485295,30.726821065713576,7.25341946350243,4261.371187157375
2019-03-19,20.6,16.4,77.73,0.0,24.1,0,3,2019,0.0,Not in season,Very low,0.3763134248572231,29.37202135895138,5.885461216308905,3453.1966441827167
2019-03-20,18.6,13.1,71.33,0.0,37.1,1,3,2019,0.693147180559945,Not in season,Low,8.674463605691686,30.703380486288733,5.643651481718796,4562.765799849379
2019-03-21,18.8,10.9,61.43,0.0,40.7,0,3,2019,0.0,Not in season,Very low,14.786668563795132,26.88394287111922,5.888366263305441,4933.8638158317735
2019-03-22,21.0,12.4,59.47,0.0,38.9,1,3,2019,0.693147180559945,Not in season,Low,12.755905615806647,25.983862332327046,7.618632334154212,4738.585493861839
2019-03-23,22.1,13.2,60.68,0.0,24.1,1,3,2019,0.693147180559945,Not in season,Low,2.786583032523951,23.10992669354556,6.513043374376952,3166.426103207586
2019-03-24,20.7,15.7,74.84,0.0,38.9,4,3,2019,1.6094379124341,Not in season,Moderate,10.980843401862804,30.766347025162055,6.320748974643088,4899.995828711189
2019-03-25,19.1,14.0,73.57,1.3,42.5,1,3,2019,0.693147180559945,Not in season,Low,10.17378387169151,29.342654099006655,6.389994501298949,4666.319034607563
2019-03-26,20.7,11.1,55.87,0.0,37.1,1,3,2019,0.693147180559945,Not in season,Low,15.21594666432632,23.725060728165808,7.792060334326523,4821.784499281862
2019-03-27,20.4,11.7,61.34,0.0,24.1,0,3,2019,0.0,Not in season,Very low,6.402072098571972,23.833549246020656,5.750828273396758,3611.669838302443
2019-03-28,19.5,14.0,73.44,0.0,22.3,1,3,2019,0.693147180559945,Not in season,Low,0.8210171565118723,27.00251808172093,7.8155082909401035,3424.0145302287256
2019-03-29,20.6,15.0,73.23,0.0,22.3,0,3,2019,0.0,Not in season,Very low,3.425524542602667,30.748725683620357,6.710496298921504,4022.775217388076
2019-03-30,20.0,15.2,75.71,0.0,22.3,0,3,2019,0.0,Not in season,Very low,1.109783265791104,30.540606874386082,6.339580618024653,3694.401128775513
2019-03-31,18.1,11.4,65.8,0.0,27.7,0,3,2019,0.0,Not in season,Very low,6.969160512683331,28.814441002573112,9.000900497934282,4437.815401614053
2019-04-01,16.0,7.4,58.2,2.0,35.3,1,4,2019,0.693147180559945,Not in season,Low,11.167099225941712,23.542525976533327,5.377373212093623,4124.494361733828
2019-04-02,18.5,6.8,48.92,0.2,33.5,0,4,2019,0.0,Not in season,Very low,10.63646501751369,22.111504499893073,6.079326942325213,3973.872407476967
2019-04-03,18.4,8.9,58.92,0.0,20.5,0,4,2019,0.0,Not in season,Very low,2.5006752515238064,22.173790849755083,5.20058146272822,2933.5066321766226
2019-04-04,16.6,12.3,76.98,27.0,22.3,0,4,2019,0.0,Not in season,Very low,0.0,28.489166147363523,7.385474672428389,2743.627535695232
2019-04-05,16.8,9.9,64.64,12.2,35.3,0,4,2019,0.0,Not in season,Very low,5.559837001840187,25.820247619900112,8.122201635543899,3898.9813330543457
2019-04-06,18.7,10.2,60.95,0.0,22.3,0,4,2019,0.0,Not in season,Very low,3.3545273051370024,26.002500807729874,8.102935483296859,3651.0281960531765
2019-04-07,19.7,13.3,68.84,0.0,22.3,0,4,2019,0.0,Not in season,Very low,0.9493161309759683,26.40652438627789,7.656961455038225,3367.1272907479633
2019-04-08,18.7,13.9,75.71,0.2,27.7,0,4,2019,0.0,Not in season,Very low,4.283398598390193,30.765055200432815,6.235392234096254,4089.344730577805
2019-04-09,21.3,15.1,69.53,0.0,29.5,0,4,2019,0.0,Not in season,Very low,8.937787378864716,28.53394506750622,6.067771724402373,4411.350730166578
2019-04-10,19.0,14.1,75.13,0.0,29.5,0,4,2019,0.0,Not in season,Very low,3.122700628618591,32.25336650252574,4.761842929398155,3981.0081600386575
2019-04-11,19.8,14.7,74.89,0.0,29.5,0,4,2019,0.0,Not in season,Very low,4.808329185009136,27.64166693223233,8.468886237074013,4018.67709439025
2019-04-12,19.6,15.5,78.61,0.0,22.3,2,4,2019,1.09861228866811,Not in season,Low,2.6063308331231436,31.364079887744158,6.901990780040688,4001.3269511524477
2019-04-13,18.3,13.2,73.18,0.6,29.5,0,4,2019,0.0,Not in season,Very low,4.814537913131425,30.279729044480874,5.941055797022736,4081.0019177856775
2019-04-14,14.8,10.3,75.53,6.11,20.5,0,4,2019,0.0,Not in season,Very low,0.0,27.540945394367558,7.761069590879187,3253.7270300320424
2019-04-15,15.4,9.7,70.76,4.2,25.9,0,4,2019,0.0,Not in season,Very low,0.9444097077796789,29.02656000376779,5.460248185132219,3452.805020120918
2019-04-16,15.7,9.8,69.1,0.2,27.7,0,4,2019,0.0,Not in season,Very low,5.612460645811474,27.90337395563147,6.839634736114894,4011.003451949716
2019-04-17,17.5,9.1,59.26,1.6,27.7,0,4,2019,0.0,Not in season,Very low,6.237283602493178,24.27502848805591,6.260383567601385,3676.807566512883
2019-04-18,18.2,9.3,59.01,0.0,20.5,0,4,2019,0.0,Not in season,Very low,4.926594993519795,22.7642774156336,7.07168984177252,3433.354328127537
2019-04-19,16.8,11.8,74.45,6.02,37.1,0,4,2019,0.0,Not in season,Very low,8.635079077347127,29.182068658260977,6.369439162706098,4463.971488124241
2019-04-20,16.7,12.7,78.71,4.5,24.5,0,4,2019,0.0,Not in season,Very low,4.042345463027922,32.52277451494311,4.982084810780996,4135.925691920141
2019-04-21,17.9,10.2,61.18,0.2,40.7,0,4,2019,0.0,Not in season,Very low,13.923449759820365,26.42481938274898,6.508589074562257,4833.983035418322
2019-04-22,19.5,11.1,59.35,0.8,33.5,0,4,2019,0.0,Not in season,Very low,10.128694474873248,26.09355600183775,7.481876843767582,4423.3490846699715
2019-04-23,19.0,12.8,67.9,4.0,37.1,0,4,2019,0.0,Not in season,Very low,9.061576452366003,27.13092074199894,6.403796296038235,4312.784952166872
2019-04-24,19.2,14.1,73.09,0.0,35.3,0,4,2019,0.0,Not in season,Very low,7.502250560783964,28.521176464534033,7.2081278234813055,4329.037939625983
2019-04-25,18.1,13.2,76.22,0.0,20.5,0,4,2019,0.0,Not in season,Very low,0.5137257651925369,30.21438177109993,5.3874832162181665,3514.083926230551
2019-04-26,18.1,13.3,75.21,0.0,27.7,0,4,2019,0.0,Not in season,Very low,3.3648978847914575,27.71350854613816,6.406751908622367,3687.6787534785803
2019-04-27,17.8,13.1,76.1,0.0,18.4,2,4,2019,1.09861228866811,Not in season,Low,0.0,28.21174347851367,5.808502246803642,3200.977503324189
2019-04-28,17.5,11.2,72.41,0.0,16.6,0,4,2019,0.0,Not in season,Very low,0.7943963034119408,27.42383289328668,7.17999354199693,3412.1103290978554
2019-04-29,16.0,11.2,75.89,0.2,27.7,2,4,2019,1.09861228866811,Not in season,Low,2.1621861520805377,29.710647122208062,6.464504264154216,3747.6873916028076
2019-04-30,16.7,13.4,81.68,0.8,22.3,0,4,2019,0.0,Not in season,Very low,1.2838178416935646,30.519088057980614,7.123086378228832,3775.813857059596
2019-05-01,16.3,13.4,84.25,3.9,13.9,1,5,2019,0.693147180559945,Not in season,Low,0.0,31.159983737315105,7.337710426157866,3215.2959199453153
2019-05-02,15.6,11.6,79.36,0.0,33.5,0,5,2019,0.0,Not in season,Very low,5.700897209513382,31.989426906981375,6.941618575121389,4438.379841849454
2019-05-03,16.2,10.8,72.56,1.9,22.3,0,5,2019,0.0,Not in season,Very low,0.0,28.879565054551197,6.523118434293644,3156.0320983770644
2019-05-04,15.0,8.5,66.63,0.0,35.3,0,5,2019,0.0,Not in season,Very low,8.41226701935835,26.336035429598606,5.251787741488595,4063.21860460195
2019-05-05,17.1,7.9,56.69,0.0,20.5,0,5,2019,0.0,Not in season,Very low,5.857491819841663,22.71601388248544,6.247213889333099,3474.2775177761914
2019-05-06,15.7,10.6,73.32,0.0,31.7,0,5,2019,0.0,Not in season,Very low,6.151697906551679,30.59971543425232,5.716909597984166,4255.528060050167
2019-05-07,15.6,11.5,78.03,0.2,16.6,1,5,2019,0.693147180559945,Not in season,Low,0.0,30.162576625088647,5.905936043295774,3028.5381441594427
2019-05-08,14.8,12.5,86.59,7.31,25.9,0,5,2019,0.0,Not in season,Very low,0.0,30.919568658222722,5.875465849249749,3283.814647941173
2019-05-09,15.8,12.3,81.59,0.2,14.8,2,5,2019,1.09861228866811,Not in season,Low,0.0,30.418775880422643,5.270074425217755,3144.6351468305047
2019-05-10,16.7,10.8,72.49,0.0,20.5,0,5,2019,0.0,Not in season,Very low,1.5721003523020696,25.423129700750223,4.29266141086601,3074.3779252205513
2019-05-11,17.4,11.7,72.69,0.0,20.5,1,5,2019,0.693147180559945,Not in season,Low,0.3836018512454594,27.93332188247244,5.581856951672233,3285.912966530478
2019-05-12,17.0,12.7,78.33,0.0,33.5,2,5,2019,1.09861228866811,Not in season,Low,5.593763382277967,33.166320420095175,6.443379451924159,4503.354004036806
2019-05-13,18.1,12.0,70.07,0.0,29.5,1,5,2019,0.693147180559945,Not in season,Low,5.178362776434269,26.853528739277213,4.90182295457251,3698.902243465634
2019-05-14,18.8,11.7,68.24,0.0,22.3,0,5,2019,0.0,Not in season,Very low,1.118384723252245,25.7008123454101,6.2656822364716245,3205.5419802490096
2019-05-15,17.1,11.3,70.54,0.0,20.5,0,5,2019,0.0,Not in season,Very low,3.5650635342041603,28.128835737887435,8.150268424310966,3892.7126718381196
2019-05-16,17.0,10.3,66.73,0.0,33.5,0,5,2019,0.0,Not in season,Very low,7.920519296182988,25.517638181748428,7.273056555252239,4084.0706581369805
2019-05-17,15.8,9.7,70.36,0.0,27.7,2,5,2019,1.09861228866811,Not in season,Low,6.663737781238244,27.158693964137953,7.89354150912053,4147.001250892026
